 codigo_orgao_superior ;                           nome_orgao_superior                            ; codigo_orgao_solicitante ;                                   nome_orgao_solicitante                                   ;  numero_pcdp  ; localizador ; data_emissao ; data_embarque ; valor_tarifa_comercial ; percentual_desconto_aplicado ; valor_tarifa_governo ; valor_tarifa_embarque ; valor_bilhete ;           companhia_aerea            ; classe_tarifaria ;                                           regra_tarifaria                                            ; no_show ; remarcado ; cancelado ; valor_multas ; valor_reembolso ; diferenca_tarifa ; situacao_bilhete 
235881; Ministério da Justiça e Segurança Pública                                ;10210; Gabinete                                                                                   ; 007742/19-1C  ; ZLJWDS      ; 21/06/2019   ; 04/07/2019    ;                 703.90 ;                         3.00 ;               682.78 ;                 29.49 ;        712.27 ; LATAM AIRLINES BRASIL                ; L                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;10210; Gabinete                                                                                   ; 007752/19     ; UJ8BFC      ; 21/06/2019   ; 04/07/2019    ;                 420.00 ;                         3.00 ;               407.40 ;                 29.49 ;        436.89 ; GOL Linhas Aéreas Inteligentes       ; U                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;10210; Gabinete                                                                                   ; 007752/19     ; XBU9WV      ; 21/06/2019   ; 03/07/2019    ;                 522.90 ;                         5.00 ;               496.75 ;                 25.89 ;        522.64 ; AZUL LINHAS AÉREAS BRASILEIRA        ; N,N,N            ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;10210; Gabinete                                                                                   ; 007753/19-1C  ; HKHHJZ      ; 21/06/2019   ; 03/07/2019    ;                1161.90 ;                         0.00 ;              1161.90 ;                 29.49 ;       1191.39 ; GOL Linhas Aéreas Inteligentes       ; P                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;10210; Gabinete                                                                                   ; 007769/19-1C  ; XALVWC      ; 21/06/2019   ; 03/07/2019    ;                 509.00 ;                         0.00 ;               509.00 ;                 29.49 ;        538.49 ; LATAM AIRLINES BRASIL                ; A                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;10210; Gabinete                                                                                   ; 007770/19     ; DVXTDK      ; 21/06/2019   ; 02/07/2019    ;                 325.90 ;                         3.00 ;               316.12 ;                 32.95 ;        349.07 ; LATAM AIRLINES BRASIL                ; N                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;10210; Gabinete                                                                                   ; 007770/19     ; YNEMFT      ; 21/06/2019   ; 03/07/2019    ;                 928.90 ;                         3.00 ;               901.03 ;                 29.49 ;        930.52 ; GOL Linhas Aéreas Inteligentes       ; E                ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;10210; Gabinete                                                                                   ; 007811/19     ; HKBGQH      ; 21/06/2019   ; 05/07/2019    ;                1466.90 ;                         5.00 ;              1393.55 ;                 29.49 ;       1423.04 ; AZUL LINHAS AÉREAS BRASILEIRA        ; H,H              ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;10210; Gabinete                                                                                   ; 007811/19     ; JLI18B      ; 21/06/2019   ; 04/07/2019    ;                 612.90 ;                         5.00 ;               582.25 ;                 31.08 ;        613.33 ; AZUL LINHAS AÉREAS BRASILEIRA        ; O,O              ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento          ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;10210; Gabinete                                                                                   ; 007814/19     ; KOBVCJ      ; 21/06/2019   ; 04/07/2019    ;                 560.90 ;                         3.00 ;               544.07 ;                 29.49 ;        573.56 ; LATAM AIRLINES BRASIL                ; X,X              ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;10210; Gabinete                                                                                   ; 007824/19-1C  ; GSECRU      ; 26/06/2019   ; 29/07/2019    ;                 325.90 ;                         0.00 ;               325.90 ;                 29.49 ;        355.39 ; LATAM AIRLINES BRASIL                ; O                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;119335; Secretaria Nacional do Consumidor                                                          ; 005709/19-3C  ; KAKQMV      ; 16/05/2019   ; 22/05/2019    ;                1350.90 ;                         3.00 ;              1310.37 ;                 32.95 ;       1343.32 ; LATAM AIRLINES BRASIL                ; M,M              ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;119335; Secretaria Nacional do Consumidor                                                          ; 008275/19     ; NQWHFH      ; 03/07/2019   ; 30/07/2019    ;                 375.90 ;                         3.00 ;               364.62 ;                 29.49 ;        394.11 ; GOL Linhas Aéreas Inteligentes       ; N,N              ; https://www.voegol.com.br/pt/informacoes/tarifas                                                     ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;119335; Secretaria Nacional do Consumidor                                                          ; 008275/19     ; SESNRZ      ; 03/07/2019   ; 29/07/2019    ;                 416.90 ;                         3.00 ;               404.39 ;                 31.08 ;        435.47 ; LATAM AIRLINES BRASIL                ; S,S              ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235881; Ministério da Justiça e Segurança Pública                                ;119335; Secretaria Nacional do Consumidor                                                          ; 008279/19-2C  ; SHGBFN      ; 03/07/2019   ; 29/07/2019    ;                 883.90 ;                         3.00 ;               857.38 ;                 32.95 ;        890.33 ; LATAM AIRLINES BRASIL                ; L                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
235874; Ministério da Cidadania                                                  ;77826; Departamento do Cadastro Único                                                             ; 002060/19-1C  ; XSTNYE      ; 16/07/2019   ; 05/08/2019    ;                 677.90 ;                         3.00 ;               657.56 ;                 32.95 ;        690.51 ; LATAM AIRLINES BRASIL                ; X                ; https://www.latam.com/pt_br/planeje-e-compre/conheca-os-perfis-de-tarifas/tarifas-em-voos-nacionais/ ; Não     ; Não       ; Sim       ;         0.00 ;            0.00 ;             0.00 ; Cancelado
